Unique_ID,CloneLine,GS,boxID,age,tray,WID,D_DAY,corr_last_frame_present,died,N_OV,diedBCphase,EYES,coVDBF,H,DTA,DBF,RMSD,
A12_9BP,A,12,A12_9,Y,3,BP,NA,lastframe,0,2,0,NA,1.02,4.95,13.42,8.26,12.18,
A12_9GG,A,12,A12_9,Y,3,GG,NA,lastframe,0,2,0,0,0.92,5.13,14.88,9.88,14.72,
A12_9OG,A,12,A12_9,Y,3,OG,NA,lastframe,0,6,0,1,1.07,4.61,12.48,6.46,9.97,
A12_9OO,A,12,A12_9,Y,3,OO,NA,lastframe,0,2,0,NA,0.97,4.65,11.45,6.63,9.59,
A12_9OP,A,12,A12_9,Y,3,OP,NA,lastframe,0,2,0,NA,[],NaN,NaN,NaN,NaN,
A12_9PB,A,12,A12_9,Y,3,PB,NA,lastframe,0,2,0,0,0.96,5.04,14.59,9.84,14.29,
A12_9PG,A,12,A12_9,Y,3,PG,NA,lastframe,0,NA,0,NA,1.09,4.99,13.88,8.01,12.49,
A12_9PO,A,12,A12_9,Y,3,PO,NA,lastframe,0,2,0,0,0.90,5.14,15.13,10.65,14.72,
A12_9PP,A,12,A12_9,Y,3,PP,NA,lastframe,0,2,0,0,1.04,5.09,14.28,9.88,14.69,
A16_1BB,A,16,A16_1,Y,2,BB,NA,lastframe,0,2,0,NA,1.07,5.76,17.01,8.63,15.69,
A16_1BG,A,16,A16_1,Y,2,BG,NA,lastframe,0,2,0,NA,1.08,5.52,15.74,6.59,13.82,
A16_1BO,A,16,A16_1,Y,2,BO,NA,lastframe,0,2,0,NA,1.05,5.54,14.94,7.24,14.18,
A16_1BP,A,16,A16_1,Y,2,BP,NA,lastframe,0,2,0,NA,1.14,5.62,15.58,6.82,14.16,
A16_1GB,A,16,A16_1,Y,2,GB,NA,lastframe,0,2,0,NA,1.02,5.77,16.56,8.57,15.50,
A16_1GG,A,16,A16_1,Y,2,GG,NA,lastframe,0,2,0,NA,0.96,5.63,15.73,7.87,14.76,
A16_1GO,A,16,A16_1,Y,2,GO,NA,lastframe,0,NA,0,NA,0.99,5.66,15.08,7.87,14.35,
A16_1GP,A,16,A16_1,Y,2,GP,NA,lastframe,0,2,0,NA,1.06,5.50,15.52,7.88,14.06,
A16_1OB,A,16,A16_1,Y,2,OB,NA,lastframe,0,2,0,NA,1.05,5.64,15.33,7.56,14.27,
A16_1OG,A,16,A16_1,Y,2,OG,NA,lastframe,0,2,0,NA,1.05,5.60,15.01,7.12,14.49,
A16_1OO,A,16,A16_1,Y,2,OO,NA,lastframe,0,2,0,NA,1.05,5.38,13.40,6.02,12.65,
A16_1OP,A,16,A16_1,Y,2,OP,NA,lastframe,0,NA,0,NA,1.03,5.54,14.86,7.84,13.96,
A16_1PB,A,16,A16_1,Y,2,PB,NA,lastframe,0,2,0,NA,1.08,5.75,16.83,8.34,15.62,
A16_1PG,A,16,A16_1,Y,2,PG,NA,lastframe,0,NA,0,NA,1.02,5.62,16.09,8.12,14.70,
A16_1PO,A,16,A16_1,Y,2,PO,NA,lastframe,0,2,0,NA,1.02,5.75,16.57,9.16,15.43,
A16_1PP,A,16,A16_1,Y,2,PP,NA,lastframe,0,2,0,NA,1.04,5.71,15.99,8.29,14.89,
A16_2BB,A,16,A16_2,Y,2,BB,NA,lastframe,0,2,0,NA,1.19,5.33,15.33,7.60,14.59,
A16_2BG,A,16,A16_2,Y,2,BG,NA,lastframe,0,2,0,NA,1.17,5.44,15.91,8.12,14.89,
A16_2BO,A,16,A16_2,Y,2,BO,NA,lastframe,0,2,0,NA,1.16,5.34,15.42,8.13,14.24,
A16_2BP,A,16,A16_2,Y,2,BP,30,5468,1,NA,0,NA,1.27,4.98,13.52,4.87,10.66,
A16_2GB,A,16,A16_2,Y,2,GB,NA,lastframe,0,2,0,NA,1.00,5.54,16.70,10.45,16.12,
A16_2GG,A,16,A16_2,Y,2,GG,27,4837,1,NA,0,NA,1.06,5.52,15.52,8.98,14.29,
A16_2GO,A,16,A16_2,Y,2,GO,NA,lastframe,0,2,0,NA,1.16,5.29,14.47,7.90,13.28,
A16_2GP,A,16,A16_2,Y,2,GP,12,1805,0,NA,1,NA,1.15,5.13,14.75,6.12,12.03,
A16_2OB,A,16,A16_2,Y,2,OB,NA,lastframe,0,2,0,NA,1.12,5.39,14.89,7.41,13.71,
A16_2OG,A,16,A16_2,Y,2,OG,NA,lastframe,0,2,0,NA,1.16,5.29,14.68,7.13,12.71,
A16_2OO,A,16,A16_2,Y,2,OO,NA,lastframe,0,5,0,1,1.34,4.75,12.63,4.57,9.69,
A16_2OP,A,16,A16_2,Y,2,OP,NA,lastframe,0,2,0,NA,1.02,5.46,16.28,9.74,15.34,
A16_2PB,A,16,A16_2,Y,2,PB,NA,lastframe,0,2,0,NA,1.13,5.47,16.28,8.35,14.92,
A16_2PG,A,16,A16_2,Y,2,PG,NA,lastframe,0,2,0,NA,1.13,5.31,14.93,7.70,13.29,
A16_2PO,A,16,A16_2,Y,2,PO,NA,lastframe,0,2,0,NA,1.24,5.30,15.12,7.21,13.83,
A16_2PP,A,16,A16_2,Y,2,PP,NA,lastframe,0,2,0,NA,1.13,5.68,18.10,8.65,16.80,
A16_3BB,A,16,A16_3,Y,2,BB,NA,lastframe,0,2,0,NA,1.02,5.57,16.90,9.18,15.59,
A16_3BG,A,16,A16_3,Y,2,BG,NA,lastframe,0,2,0,NA,1.07,5.51,16.19,7.92,14.25,
A16_3BO,A,16,A16_3,Y,2,BO,NA,lastframe,0,2,0,NA,0.95,5.75,19.08,10.87,16.43,
A16_3BP,A,16,A16_3,Y,2,BP,15,2420,1,NA,0,NA,1.07,5.66,17.23,8.82,14.97,
A16_3GB,A,16,A16_3,Y,2,GB,NA,lastframe,0,2,0,NA,0.98,5.54,16.96,9.11,14.86,
A16_3GG,A,16,A16_3,Y,2,GG,NA,lastframe,0,NA,0,0,1.07,5.29,15.39,6.45,13.06,
A16_3GO,A,16,A16_3,Y,2,GO,NA,lastframe,0,5,0,1,0.97,5.26,14.55,6.92,12.08,
A16_3GP,A,16,A16_3,Y,2,GP,NA,lastframe,0,2,0,NA,1.02,5.41,15.68,7.48,13.54,
A16_3OB,A,16,A16_3,Y,2,OB,NA,lastframe,0,2,0,NA,0.96,5.74,18.34,10.59,16.40,
A16_3OG,A,16,A16_3,Y,2,OG,NA,lastframe,0,2,0,NA,1.04,5.36,15.47,7.39,12.91,
A16_3OO,A,16,A16_3,Y,2,OO,NA,lastframe,0,2,0,NA,1.02,5.34,14.68,6.42,13.13,
A16_3OP,A,16,A16_3,Y,2,OP,NA,lastframe,0,2,0,NA,0.98,5.68,17.53,10.02,15.65,
A16_3PB,A,16,A16_3,Y,2,PB,NA,lastframe,0,2,0,NA,1.19,5.60,17.13,7.20,14.89,
A16_3PG,A,16,A16_3,Y,2,PG,NA,lastframe,0,2,0,NA,1.08,5.60,16.86,8.30,14.47,
A16_3PO,A,16,A16_3,Y,2,PO,NA,lastframe,0,2,0,NA,0.99,5.68,17.78,10.21,15.63,
A16_3PP,A,16,A16_3,Y,2,PP,NA,lastframe,0,2,0,NA,0.96,5.59,16.77,9.17,14.99,
A16_4BB,A,16,A16_4,Y,2,BB,NA,lastframe,0,2,0,NA,1.07,5.68,15.63,7.17,14.88,
A16_4BG,A,16,A16_4,Y,2,BG,NA,lastframe,0,2,0,NA,1.08,5.59,15.86,7.62,15.00,
A16_4BO,A,16,A16_4,Y,2,BO,NA,lastframe,0,2,0,NA,1.00,5.52,14.99,7.46,14.08,
A16_4BP,A,16,A16_4,Y,2,BP,NA,lastframe,0,2,0,NA,1.09,5.53,14.93,6.63,14.39,
A16_4GB,A,16,A16_4,Y,2,GB,NA,lastframe,0,2,0,NA,1.03,5.64,15.77,7.53,15.01,
A16_4GG,A,16,A16_4,Y,2,GG,NA,lastframe,0,NA,0,0,1.07,5.68,17.57,8.84,16.04,
A16_4GO,A,16,A16_4,Y,2,GO,NA,lastframe,0,2,0,NA,1.00,5.58,15.43,8.01,14.65,
A16_4GP,A,16,A16_4,Y,2,GP,NA,lastframe,0,NA,0,NA,1.00,5.73,16.89,8.89,16.22,
A16_4OB,A,16,A16_4,Y,2,OB,NA,lastframe,0,2,0,NA,0.98,5.77,17.74,10.06,17.28,
A16_4OG,A,16,A16_4,Y,2,OG,NA,lastframe,0,4,0,1,0.97,5.28,13.82,5.73,12.32,
A16_4OO,A,16,A16_4,Y,2,OO,NA,lastframe,0,2,0,NA,0.99,5.55,14.96,7.89,14.91,
A16_4OP,A,16,A16_4,Y,2,OP,NA,lastframe,0,4,0,1,1.02,5.20,13.50,5.59,12.05,
A16_4PB,A,16,A16_4,Y,2,PB,NA,lastframe,0,2,0,NA,1.20,5.60,15.59,6.40,14.59,
A16_4PG,A,16,A16_4,Y,2,PG,NA,lastframe,0,2,0,NA,0.99,5.64,15.51,7.97,14.46,
A16_4PO,A,16,A16_4,Y,2,PO,NA,lastframe,0,3,0,NA,1.03,5.70,16.18,7.96,15.82,
A16_4PP,A,16,A16_4,Y,2,PP,NA,lastframe,0,2,0,NA,0.96,5.63,15.93,8.15,14.56,
A16_5BB,A,16,A16_5,Y,2,BB,NA,lastframe,0,1,0,NA,1.19,5.44,15.55,6.65,14.96,
A16_5BG,A,16,A16_5,Y,2,BG,NA,lastframe,0,2,0,NA,1.17,5.43,14.66,6.29,13.86,
A16_5BO,A,16,A16_5,Y,2,BO,NA,lastframe,0,2,0,NA,1.28,5.16,13.43,5.31,11.62,
A16_5BP,A,16,A16_5,Y,2,BP,NA,lastframe,0,2,0,NA,1.07,5.45,15.34,7.64,14.64,
A16_5GB,A,16,A16_5,Y,2,GB,NA,lastframe,0,2,0,NA,1.22,5.39,14.86,6.15,13.47,
A16_5GG,A,16,A16_5,Y,2,GG,NA,lastframe,0,2,0,NA,1.28,5.38,14.46,5.96,13.47,
A16_5GO,A,16,A16_5,Y,2,GO,NA,lastframe,0,2,0,NA,1.25,5.24,13.85,5.53,12.05,
A16_5GP,A,16,A16_5,Y,2,GP,NA,lastframe,0,2,0,NA,1.22,5.47,15.79,7.11,14.83,
A16_5OB,A,16,A16_5,Y,2,OB,NA,lastframe,0,2,0,NA,1.13,5.36,14.32,6.72,12.91,
A16_5OG,A,16,A16_5,Y,2,OG,NA,lastframe,0,3,0,0,1.11,5.43,14.97,7.71,14.14,
A16_5OO,A,16,A16_5,Y,2,OO,NA,lastframe,0,2,0,NA,1.12,5.21,15.15,7.69,14.69,
A16_5OP,A,16,A16_5,Y,2,OP,NA,lastframe,0,5,0,1,1.04,4.85,12.41,4.25,9.30,
A16_5PB,A,16,A16_5,Y,2,PB,NA,lastframe,0,1,0,NA,1.12,5.53,16.58,7.97,15.70,
A16_5PG,A,16,A16_5,Y,2,PG,NA,lastframe,0,2,0,NA,1.20,5.47,15.09,7.01,14.21,
A16_5PO,A,16,A16_5,Y,2,PO,NA,lastframe,0,2,0,NA,1.27,5.25,14.14,5.25,12.30,
A16_5PP,A,16,A16_5,Y,2,PP,NA,lastframe,0,NA,0,0,1.07,5.50,16.10,8.49,15.10,
A16_6BB,A,16,A16_6,Y,2,BB,NA,lastframe,0,2,0,NA,0.94,5.24,16.73,11.00,15.53,
A16_6BG,A,16,A16_6,Y,2,BG,NA,lastframe,0,1,0,NA,1.06,5.50,14.62,8.08,14.13,
A16_6BO,A,16,A16_6,Y,2,BO,NA,lastframe,0,2,0,NA,1.00,5.55,15.15,9.08,14.20,
A16_6BP,A,16,A16_6,Y,2,BP,NA,lastframe,0,2,0,NA,0.96,5.53,15.28,9.17,14.64,
A16_6GB,A,16,A16_6,Y,2,GB,NA,lastframe,0,2,0,NA,1.01,5.55,14.62,8.33,14.06,
A16_6GG,A,16,A16_6,Y,2,GG,NA,lastframe,0,2,0,NA,1.02,5.58,14.83,8.54,14.05,
A16_6GO,A,16,A16_6,Y,2,GO,NA,lastframe,0,3,0,NA,1.07,5.47,14.30,7.84,13.35,
A16_6GP,A,16,A16_6,Y,2,GP,NA,lastframe,0,2,0,NA,1.09,5.53,15.40,8.32,14.64,
A16_6OB,A,16,A16_6,Y,2,OB,NA,lastframe,0,3,0,NA,1.11,5.66,16.77,9.33,16.70,
A16_6OG,A,16,A16_6,Y,2,OG,NA,lastframe,0,2,0,NA,0.98,5.43,14.19,7.85,12.65,
A16_6OO,A,16,A16_6,Y,2,OO,NA,lastframe,0,2,0,NA,1.12,5.41,13.87,7.76,13.55,
A16_6OP,A,16,A16_6,Y,2,OP,NA,lastframe,0,2,0,NA,1.06,5.60,15.22,9.10,14.84,
A16_6PB,A,16,A16_6,Y,2,PB,NA,lastframe,0,2,0,NA,1.04,5.36,14.44,7.41,12.86,
A16_6PG,A,16,A16_6,Y,2,PG,NA,lastframe,0,2,0,NA,1.05,5.37,14.35,7.45,13.14,
A16_6PO,A,16,A16_6,Y,2,PO,NA,lastframe,0,2,0,NA,1.00,5.56,15.75,10.28,15.04,
A16_6PP,A,16,A16_6,Y,2,PP,NA,lastframe,0,2,0,NA,0.96,5.54,14.99,8.84,14.06,
A16_7BB,A,16,A16_7,Y,1,BB,NA,lastframe,0,4,0,1,1.01,4.88,14.75,6.33,10.95,
A16_7BG,A,16,A16_7,Y,1,BG,NA,lastframe,0,2,0,NA,1.00,5.20,16.11,7.52,12.90,
A16_7BO,A,16,A16_7,Y,1,BO,NA,lastframe,0,2,0,NA,1.06,5.28,15.94,7.82,13.80,
A16_7BP,A,16,A16_7,Y,1,BP,NA,lastframe,0,2,0,NA,1.07,5.56,17.86,9.24,16.18,
A16_7GB,A,16,A16_7,Y,1,GB,36,6746,1,NA,0,NA,1.30,5.56,17.85,8.16,17.09,
A16_7GG,A,16,A16_7,Y,1,GG,NA,lastframe,0,5,0,1,1.24,4.92,14.72,5.43,10.91,
A16_7GO,A,16,A16_7,Y,1,GO,NA,lastframe,0,2,0,NA,0.96,5.46,17.37,10.10,16.38,
A16_7GP,A,16,A16_7,Y,1,GP,NA,lastframe,0,2,0,NA,1.08,5.25,17.49,8.47,15.20,
A16_7OB,A,16,A16_7,Y,1,OB,NA,lastframe,0,2,0,NA,1.12,5.40,16.59,7.69,14.82,
A16_7OG,A,16,A16_7,Y,1,OG,NA,lastframe,0,2,0,NA,1.02,5.63,19.04,10.36,18.53,
A16_7OO,A,16,A16_7,Y,1,OO,NA,lastframe,0,2,0,NA,1.06,5.17,15.70,7.84,13.51,
A16_7OP,A,16,A16_7,Y,1,OP,9,1174,1,NA,1,NA,0.84,5.61,25.14,14.85,20.83,
A16_7PB,A,16,A16_7,Y,1,PB,9,1174,1,NA,1,NA,0.97,5.52,26.45,12.62,21.25,
A16_7PG,A,16,A16_7,Y,1,PG,NA,lastframe,0,2,0,NA,0.99,5.55,18.07,9.55,16.01,
A16_7PO,A,16,A16_7,Y,1,PO,NA,lastframe,0,2,0,NA,1.11,5.29,16.28,7.88,13.66,
A16_7PP,A,16,A16_7,Y,1,PP,NA,lastframe,0,2,0,NA,1.00,5.42,19.61,10.24,16.68,
